Date,Close,Open,High,Low
2013-01-02,812.6307344686985,812.6307344686985,812.6307344686985,812.6307344686985
2013-01-03,818.06378557086,818.06378557086,818.06378557086,818.06378557086
2013-01-04,820.167179131508,820.167179131508,820.167179131508,820.167179131508
2013-01-07,819.2322355031968,819.2322355031968,819.2322355031968,819.2322355031968
2013-01-08,817.4077178096771,817.4077178096771,817.4077178096771,817.4077178096771
2013-01-09,819.4400721859932,819.4400721859932,819.4400721859932,819.4400721859932
2013-01-10,822.3442752718926,822.3442752718926,822.3442752718926,822.3442752718926
2013-01-11,823.3702794706822,823.3702794706822,823.3702794706822,823.3702794706822
2013-01-14,822.9991031765938,822.9991031765938,822.9991031765938,822.9991031765938
2013-01-15,823.2093277311326,823.2093277311326,823.2093277311326,823.2093277311326
2013-01-16,823.9142550218106,823.9142550218106,823.9142550218106,823.9142550218106
2013-01-17,827.1427035379411,827.1427035379411,827.1427035379411,827.1427035379411
2013-01-18,828.5961367785931,828.5961367785931,828.5961367785931,828.5961367785931
2013-01-22,831.290895960331,831.290895960331,831.290895960331,831.290895960331
2013-01-23,833.1876926946641,833.1876926946641,833.1876926946641,833.1876926946641
2013-01-24,833.5584097826481,833.5584097826481,833.5584097826481,833.5584097826481
2013-01-25,836.5230443918706,836.5230443918706,836.5230443918706,836.5230443918706
2013-01-28,836.4527399373055,836.4527399373055,836.4527399373055,836.4527399373055
2013-01-29,837.8253069829941,837.8253069829941,837.8253069829941,837.8253069829941
2013-01-30,836.8041703689099,836.8041703689099,836.8041703689099,836.8041703689099
2013-01-31,835.6256179022789,835.6256179022789,835.6256179022789,835.6256179022789
2013-02-01,839.8500385379792,839.8500385379792,839.8500385379792,839.8500385379792
2013-02-04,835.5197249746324,835.5197249746324,835.5197249746324,835.5197249746324
2013-02-05,838.8464895176888,838.8464895176888,838.8464895176888,838.8464895176888
2013-02-06,840.3827176189424,840.3827176189424,840.3827176189424,840.3827176189424
2013-02-07,839.3031240677834,839.3031240677834,839.3031240677834,839.3031240677834
2013-02-08,842.9224028992653,842.9224028992653,842.9224028992653,842.9224028992653
2013-02-11,843.2260758960248,843.2260758960248,843.2260758960248,843.2260758960248
2013-02-12,844.2117158782482,844.2117158782482,844.2117158782482,844.2117158782482
2013-02-13,844.826133645773,844.826133645773,844.826133645773,844.826133645773
2013-02-14,844.839221019745,844.839221019745,844.839221019745,844.839221019745
2013-02-15,844.8819731080532,844.8819731080532,844.8819731080532,844.8819731080532
2013-02-19,848.1511072850228,848.1511072850228,848.1511072850228,848.1511072850228
2013-02-20,842.7971773946285,842.7971773946285,842.7971773946285,842.7971773946285
2013-02-21,837.007782355547,837.007782355547,837.007782355547,837.007782355547
2013-02-22,840.8998755335808,840.8998755335808,840.8998755335808,840.8998755335808
2013-02-25,833.5566647994519,833.5566647994519,833.5566647994519,833.5566647994519
2013-02-26,833.2005504655839,833.2005504655839,833.2005504655839,833.2005504655839
2013-02-27,839.3406412065029,839.3406412065029,839.3406412065029,839.3406412065029
2013-02-28,842.7153927874566,842.7153927874566,842.7153927874566,842.7153927874566
2013-03-01,841.2537397575379,841.2537397575379,841.2537397575379,841.2537397575379
2013-03-04,844.5224606490136,844.5224606490136,844.5224606490136,844.5224606490136
2013-03-05,850.7573315298558,850.7573315298558,850.7573315298558,850.7573315298558
2013-03-06,853.2052674305439,853.2052674305439,853.2052674305439,853.2052674305439
2013-03-07,854.4749263882637,854.4749263882637,854.4749263882637,854.4749263882637
2013-03-08,856.8478739321232,856.8478739321232,856.8478739321232,856.8478739321232
2013-03-11,858.5789891040325,858.5789891040325,858.5789891040325,858.5789891040325
2013-03-12,858.1404013538361,858.1404013538361,858.1404013538361,858.1404013538361
2013-03-13,858.5972655069828,858.5972655069828,858.5972655069828,858.5972655069828
2013-03-14,862.0443879699708,862.0443879699708,862.0443879699708,862.0443879699708
2013-03-15,861.8782472014428,861.8782472014428,861.8782472014428,861.8782472014428
2013-03-18,858.2043687641622,858.2043687641622,858.2043687641622,858.2043687641622
2013-03-19,856.4560792839528,856.4560792839528,856.4560792839528,856.4560792839528
2013-03-20,860.5004911267758,860.5004911267758,860.5004911267758,860.5004911267758
2013-03-21,856.8126528239251,856.8126528239251,856.8126528239251,856.8126528239251
2013-03-22,859.4377045190334,859.4377045190334,859.4377045190334,859.4377045190334
2013-03-25,858.5391759347916,858.5391759347916,858.5391759347916,858.5391759347916
2013-03-26,861.7745584630967,861.7745584630967,861.7745584630967,861.7745584630967
2013-03-27,861.4254699826241,861.4254699826241,861.4254699826241,861.4254699826241
