Date,Close,Open,High,Low
2013-01-02,815.4482853627205,815.4482853627205,815.4482853627205,815.4482853627205
2013-01-03,821.9547307336331,821.9547307336331,821.9547307336331,821.9547307336331
2013-01-04,823.7414098441601,823.7414098441601,823.7414098441601,823.7414098441601
2013-01-07,822.9290283250809,822.9290283250809,822.9290283250809,822.9290283250809
2013-01-08,821.0372369372845,821.0372369372845,821.0372369372845,821.0372369372845
2013-01-09,823.0903933501244,823.0903933501244,823.0903933501244,823.0903933501244
2013-01-10,826.0418028235435,826.0418028235435,826.0418028235435,826.0418028235435
2013-01-11,827.2013900780678,827.2013900780678,827.2013900780678,827.2013900780678
2013-01-14,826.8517046296597,826.8517046296597,826.8517046296597,826.8517046296597
2013-01-15,826.9914869678021,826.9914869678021,826.9914869678021,826.9914869678021
2013-01-16,827.8322015035153,827.8322015035153,827.8322015035153,827.8322015035153
2013-01-17,831.3674456179143,831.3674456179143,831.3674456179143,831.3674456179143
2013-01-18,832.7237567675114,832.7237567675114,832.7237567675114,832.7237567675114
2013-01-22,835.6030708825589,835.6030708825589,835.6030708825589,835.6030708825589
2013-01-23,837.7772740244866,837.7772740244866,837.7772740244866,837.7772740244866
2013-01-24,838.4662209427357,838.4662209427357,838.4662209427357,838.4662209427357
2013-01-25,841.1957879471779,841.1957879471779,841.1957879471779,841.1957879471779
2013-01-28,841.4287432038784,841.4287432038784,841.4287432038784,841.4287432038784
2013-01-29,842.6629973709584,842.6629973709584,842.6629973709584,842.6629973709584
2013-01-30,842.178489010334,842.178489010334,842.178489010334,842.178489010334
2013-01-31,840.5887633979321,840.5887633979321,840.5887633979321,840.5887633979321
2013-02-01,844.8113012886048,844.8113012886048,844.8113012886048,844.8113012886048
2013-02-04,841.1933541548252,841.1933541548252,841.1933541548252,841.1933541548252
2013-02-05,843.8442591536045,843.8442591536045,843.8442591536045,843.8442591536045
2013-02-06,845.370706164837,845.370706164837,845.370706164837,845.370706164837
2013-02-07,844.5839483463765,844.5839483463765,844.5839483463765,844.5839483463765
2013-02-08,848.0576588428021,848.0576588428021,848.0576588428021,848.0576588428021
2013-02-11,848.5505247545243,848.5505247545243,848.5505247545243,848.5505247545243
2013-02-12,849.6335164308549,849.6335164308549,849.6335164308549,849.6335164308549
2013-02-13,850.4133861577511,850.4133861577511,850.4133861577511,850.4133861577511
2013-02-14,850.2604246044159,850.2604246044159,850.2604246044159,850.2604246044159
2013-02-15,850.5486682760716,850.5486682760716,850.5486682760716,850.5486682760716
2013-02-19,853.6445439898969,853.6445439898969,853.6445439898969,853.6445439898969
2013-02-20,849.54498149395,849.54498149395,849.54498149395,849.54498149395
2013-02-21,842.4449203920365,842.4449203920365,842.4449203920365,842.4449203920365
2013-02-22,845.8593473803998,845.8593473803998,845.8593473803998,845.8593473803998
2013-02-25,840.9184733808041,840.9184733808041,840.9184733808041,840.9184733808041
2013-02-26,837.7868255114556,837.7868255114556,837.7868255114556,837.7868255114556
2013-02-27,844.3807955658436,844.3807955658436,844.3807955658436,844.3807955658436
2013-02-28,848.5302737653257,848.5302737653257,848.5302737653257,848.5302737653257
2013-03-01,846.4425391328335,846.4425391328335,846.4425391328335,846.4425391328335
2013-03-04,849.8232144725323,849.8232144725323,849.8232144725323,849.8232144725323
2013-03-05,856.6303939211369,856.6303939211369,856.6303939211369,856.6303939211369
2013-03-06,859.3845284521581,859.3845284521581,859.3845284521581,859.3845284521581
2013-03-07,860.5589939844609,860.5589939844609,860.5589939844609,860.5589939844609
2013-03-08,863.1310532951355,863.1310532951355,863.1310532951355,863.1310532951355
2013-03-11,864.8931189584732,864.8931189584732,864.8931189584732,864.8931189584732
2013-03-12,864.7734039270879,864.7734039270879,864.7734039270879,864.7734039270879
2013-03-13,865.052463476658,865.052463476658,865.052463476658,865.052463476658
2013-03-14,868.5763192796708,868.5763192796708,868.5763192796708,868.5763192796708
2013-03-15,868.7041163384915,868.7041163384915,868.7041163384915,868.7041163384915
2013-03-18,865.0089307379724,865.0089307379724,865.0089307379724,865.0089307379724
2013-03-19,863.408000496626,863.408000496626,863.408000496626,863.408000496626
2013-03-20,867.0810064423085,867.0810064423085,867.0810064423085,867.0810064423085
2013-03-21,863.7394095420838,863.7394095420838,863.7394095420838,863.7394095420838
2013-03-22,865.8433541500569,865.8433541500569,865.8433541500569,865.8433541500569
2013-03-25,865.8653960430622,865.8653960430622,865.8653960430622,865.8653960430622
2013-03-26,868.2869275927544,868.2869275927544,868.2869275927544,868.2869275927544
2013-03-27,868.0739018809796,868.0739018809796,868.0739018809796,868.0739018809796
2013-03-28,871.2105091762544,871.2105091762544,871.2105091762544,871.2105091762544
2013-04-01,869.6519177377224,869.6519177377224,869.6519177377224,869.6519177377224
2013-04-02,870.7599820673466,870.7599820673466,870.7599820673466,870.7599820673466
2013-04-03,865.6222004902363,865.6222004902363,865.6222004902363,865.6222004902363
2013-04-04,864.9274216544629,864.9274216544629,864.9274216544629,864.9274216544629
2013-04-05,861.6261889708043,861.6261889708043,861.6261889708043,861.6261889708043
2013-04-08,865.4959188115597,865.4959188115597,865.4959188115597,865.4959188115597
2013-04-09,869.432922346592,869.432922346592,869.432922346592,869.432922346592
2013-04-10,875.2020204758645,875.2020204758645,875.2020204758645,875.2020204758645
2013-04-11,880.0386546897889,880.0386546897889,880.0386546897889,880.0386546897889
2013-04-12,878.1903041994573,878.1903041994573,878.1903041994573,878.1903041994573
2013-04-15,867.354096312523,867.354096312523,867.354096312523,867.354096312523
2013-04-16,868.211112664938,868.211112664938,868.211112664938,868.211112664938
2013-04-17,863.4034543561936,863.4034543561936,863.4034543561936,863.4034543561936
2013-04-18,858.5072151899338,858.5072151899338,858.5072151899338,858.5072151899338
2013-04-19,860.7085114920139,860.7085114920139,860.7085114920139,860.7085114920139
2013-04-22,864.6210393416882,864.6210393416882,864.6210393416882,864.6210393416882
2013-04-23,871.2227699792386,871.2227699792386,871.2227699792386,871.2227699792386
2013-04-24,874.0187381863594,874.0187381863594,874.0187381863594,874.0187381863594
2013-04-25,877.1350944924355,877.1350944924355,877.1350944924355,877.1350944924355
2013-04-26,875.6789519357682,875.6789519357682,875.6789519357682,875.6789519357682
2013-04-29,879.3107211732865,879.3107211732865,879.3107211732865,879.3107211732865
2013-04-30,881.055382925272,881.055382925272,881.055382925272,881.055382925272
2013-05-01,877.7885906994344,877.7885906994344,877.7885906994344,877.7885906994344
2013-05-02,879.5569015657902,879.5569015657902,879.5569015657902,879.5569015657902
2013-05-03,887.5617364549637,887.5617364549637,887.5617364549637,887.5617364549637
2013-05-06,890.4250242769718,890.4250242769718,890.4250242769718,890.4250242769718
2013-05-07,893.1664847195149,893.1664847195149,893.1664847195149,893.1664847195149
2013-05-08,896.0583810818196,896.0583810818196,896.0583810818196,896.0583810818196
2013-05-09,895.8970619773866,895.8970619773866,895.8970619773866,895.8970619773866
2013-05-10,896.9757371163369,896.9757371163369,896.9757371163369,896.9757371163369
2013-05-13,897.7788885927201,897.7788885927201,897.7788885927201,897.7788885927201
2013-05-14,902.5447132253647,902.5447132253647,902.5447132253647,902.5447132253647
2013-05-15,907.2249418401719,907.2249418401719,907.2249418401719,907.2249418401719
2013-05-16,906.6159886252881,906.6159886252881,906.6159886252881,906.6159886252881
2013-05-17,909.7859342837335,909.7859342837335,909.7859342837335,909.7859342837335
2013-05-20,912.4478602290154,912.4478602290154,912.4478602290154,912.4478602290154
2013-05-21,913.0242557311059,913.0242557311059,913.0242557311059,913.0242557311059
2013-05-22,909.9266350340844,909.9266350340844,909.9266350340844,909.9266350340844
2013-05-23,903.1338287365437,903.1338287365437,903.1338287365437,903.1338287365437
2013-05-24,902.536906721592,902.536906721592,902.536906721592,902.536906721592
2013-05-28,909.4496117329599,909.4496117329599,909.4496117329599,909.4496117329599
2013-05-29,903.9456132876874,903.9456132876874,903.9456132876874,903.9456132876874
2013-05-30,906.3422558665276,906.3422558665276,906.3422558665276,906.3422558665276
2013-05-31,901.0257053530216,901.0257053530216,901.0257053530216,901.0257053530216
2013-06-03,898.2081085383893,898.2081085383893,898.2081085383893,898.2081085383893
2013-06-04,897.7970731544495,897.7970731544495,897.7970731544495,897.7970731544495
2013-06-05,890.0104989266396,890.0104989266396,890.0104989266396,890.0104989266396
2013-06-06,889.427858221531,889.427858221531,889.427858221531,889.427858221531
2013-06-07,898.7872592771054,898.7872592771054,898.7872592771054,898.7872592771054
2013-06-10,901.9092638182641,901.9092638182641,901.9092638182641,901.9092638182641
2013-06-11,896.1371349287034,896.1371349287034,896.1371349287034,896.1371349287034
2013-06-12,891.9984021520615,891.9984021520615,891.9984021520615,891.9984021520615
2013-06-13,894.264767959118,894.264767959118,894.264767959118,894.264767959118
2013-06-14,896.655808223486,896.655808223486,896.655808223486,896.655808223486
2013-06-17,899.3950644767285,899.3950644767285,899.3950644767285,899.3950644767285
2013-06-18,903.7229442477227,903.7229442477227,903.7229442477227,903.7229442477227
2013-06-19,899.7329483282567,899.7329483282567,899.7329483282567,899.7329483282567
2013-06-20,883.4131307470799,883.4131307470799,883.4131307470799,883.4131307470799
2013-06-21,878.6148402428628,878.6148402428628,878.6148402428628,878.6148402428628
2013-06-24,872.2534121596814,872.2534121596814,872.2534121596814,872.2534121596814
2013-06-25,876.7871081066132,876.7871081066132,876.7871081066132,876.7871081066132
2013-06-26,882.1714374411107,882.1714374411107,882.1714374411107,882.1714374411107
2013-06-27,888.837778377533,888.837778377533,888.837778377533,888.837778377533
2013-06-28,887.6072897005082,887.6072897005082,887.6072897005082,887.6072897005082
2013-07-01,891.8143523454667,891.8143523454667,891.8143523454667,891.8143523454667
2013-07-02,891.3405894076825,891.3405894076825,891.3405894076825,891.3405894076825
2013-07-03,890.6205542361737,890.6205542361737,890.6205542361737,890.6205542361737
