Close,Open,High,Low
822.0605501883032,822.0605501883032,822.0605501883032,822.0605501883032
831.103815393448,831.103815393448,831.103815393448,831.103815393448
833.2702900966406,833.2702900966406,833.2702900966406,833.2702900966406
832.2932556368112,832.2932556368112,832.2932556368112,832.2932556368112
830.0318217033148,830.0318217033148,830.0318217033148,830.0318217033148
832.7979506977797,832.7979506977797,832.7979506977797,832.7979506977797
835.6554066022636,835.6554066022636,835.6554066022636,835.6554066022636
837.3303838279247,837.3303838279247,837.3303838279247,837.3303838279247
836.838734812379,836.838734812379,836.838734812379,836.838734812379
836.8025585554839,836.8025585554839,836.8025585554839,836.8025585554839
838.0401419668199,838.0401419668199,838.0401419668199,838.0401419668199
841.9103953025342,841.9103953025342,841.9103953025342,841.9103953025342
843.2981988067628,843.2981988067628,843.2981988067628,843.2981988067628
846.4228759274483,846.4228759274483,846.4228759274483,846.4228759274483
849.3019145188331,849.3019145188331,849.3019145188331,849.3019145188331
849.8927107243538,849.8927107243538,849.8927107243538,849.8927107243538
853.1492351016999,853.1492351016999,853.1492351016999,853.1492351016999
853.2344637546539,853.2344637546539,853.2344637546539,853.2344637546539
854.6063557673693,854.6063557673693,854.6063557673693,854.6063557673693
853.9312998337746,853.9312998337746,853.9312998337746,853.9312998337746
852.4785921387672,852.4785921387672,852.4785921387672,852.4785921387672
856.9400365972518,856.9400365972518,856.9400365972518,856.9400365972518
852.4463237258196,852.4463237258196,852.4463237258196,852.4463237258196
855.6739364868403,855.6739364868403,855.6739364868403,855.6739364868403
857.746177505374,857.746177505374,857.746177505374,857.746177505374
856.154729870081,856.154729870081,856.154729870081,856.154729870081
861.003335587144,861.003335587144,861.003335587144,861.003335587144
861.5647058655024,861.5647058655024,861.5647058655024,861.5647058655024
862.8004662286043,862.8004662286043,862.8004662286043,862.8004662286043
863.4928480085134,863.4928480085134,863.4928480085134,863.4928480085134
863.2859435141087,863.2859435141087,863.2859435141087,863.2859435141087
863.4728909112215,863.4728909112215,863.4728909112215,863.4728909112215
867.1220273236038,867.1220273236038,867.1220273236038,867.1220273236038
861.3530256276132,861.3530256276132,861.3530256276132,861.3530256276132
853.8154375416041,853.8154375416041,853.8154375416041,853.8154375416041
858.226052476406,858.226052476406,858.226052476406,858.226052476406
850.2459596121311,850.2459596121311,850.2459596121311,850.2459596121311
848.7235903511049,848.7235903511049,848.7235903511049,848.7235903511049
855.6449008848667,855.6449008848667,855.6449008848667,855.6449008848667
861.397977313161,861.397977313161,861.397977313161,861.397977313161
858.0172560528517,858.0172560528517,858.0172560528517,858.0172560528517
862.3943489420415,862.3943489420415,862.3943489420415,862.3943489420415
870.2344344571829,870.2344344571829,870.2344344571829,870.2344344571829
873.7868345116378,873.7868345116378,873.7868345116378,873.7868345116378
875.3673851860764,875.3673851860764,875.3673851860764,875.3673851860764
877.7544946461916,877.7544946461916,877.7544946461916,877.7544946461916
879.9041256694794,879.9041256694794,879.9041256694794,879.9041256694794
879.7007295097113,879.7007295097113,879.7007295097113,879.7007295097113
880.0790740110873,880.0790740110873,880.0790740110873,880.0790740110873
884.2488353441953,884.2488353441953,884.2488353441953,884.2488353441953
884.184927630663,884.184927630663,884.184927630663,884.184927630663
879.5193430985213,879.5193430985213,879.5193430985213,879.5193430985213
877.2045631918909,877.2045631918909,877.2045631918909,877.2045631918909
882.3959341213704,882.3959341213704,882.3959341213704,882.3959341213704
878.2269763989449,878.2269763989449,878.2269763989449,878.2269763989449
881.1473022111655,881.1473022111655,881.1473022111655,881.1473022111655
880.1483406598569,880.1483406598569,880.1483406598569,880.1483406598569
883.8520123891831,883.8520123891831,883.8520123891831,883.8520123891831
883.0781582622528,883.0781582622528,883.0781582622528,883.0781582622528
887.1108190208676,887.1108190208676,887.1108190208676,887.1108190208676
884.7543661602737,884.7543661602737,884.7543661602737,884.7543661602737
886.5928758637905,886.5928758637905,886.5928758637905,886.5928758637905
879.3122411454917,879.3122411454917,879.3122411454917,879.3122411454917
879.9443750845194,879.9443750845194,879.9443750845194,879.9443750845194
875.335392296791,875.335392296791,875.335392296791,875.335392296791
880.1127797391415,880.1127797391415,880.1127797391415,880.1127797391415
884.8243399864435,884.8243399864435,884.8243399864435,884.8243399864435
890.994403109789,890.994403109789,890.994403109789,890.994403109789
897.1484077956677,897.1484077956677,897.1484077956677,897.1484077956677
894.6342314144373,894.6342314144373,894.6342314144373,894.6342314144373
879.9823560214045,879.9823560214045,879.9823560214045,879.9823560214045
883.0277787605525,883.0277787605525,883.0277787605525,883.0277787605525
876.4365226142406,876.4365226142406,876.4365226142406,876.4365226142406
871.662014394164,871.662014394164,871.662014394164,871.662014394164
874.7081213504077,874.7081213504077,874.7081213504077,874.7081213504077
878.7590447357892,878.7590447357892,878.7590447357892,878.7590447357892
886.6487428784372,886.6487428784372,886.6487428784372,886.6487428784372
890.4284499545099,890.4284499545099,890.4284499545099,890.4284499545099
893.7980354667901,893.7980354667901,893.7980354667901,893.7980354667901
892.1118811645508,892.1118811645508,892.1118811645508,892.1118811645508
896.27156292367,896.27156292367,896.27156292367,896.27156292367
898.002765344739,898.002765344739,898.002765344739,898.002765344739
893.6983188612461,893.6983188612461,893.6983188612461,893.6983188612461
896.3071835411787,896.3071835411787,896.3071835411787,896.3071835411787
905.427228006959,905.427228006959,905.427228006959,905.427228006959
909.380514990449,909.380514990449,909.380514990449,909.380514990449
912.1548224456312,912.1548224456312,912.1548224456312,912.1548224456312
915.4778169065714,915.4778169065714,915.4778169065714,915.4778169065714
915.0897188675405,915.0897188675405,915.0897188675405,915.0897188675405
916.5261293379068,916.5261293379068,916.5261293379068,916.5261293379068
917.45870346272,917.45870346272,917.45870346272,917.45870346272
922.4717968063354,922.4717968063354,922.4717968063354,922.4717968063354
928.0358777782918,928.0358777782918,928.0358777782918,928.0358777782918
927.3139598617554,927.3139598617554,927.3139598617554,927.3139598617554
930.9547387230398,930.9547387230398,930.9547387230398,930.9547387230398
934.4452928993703,934.4452928993703,934.4452928993703,934.4452928993703
934.8782783350944,934.8782783350944,934.8782783350944,934.8782783350944
928.9236425714495,928.9236425714495,928.9236425714495,928.9236425714495
922.5858819708825,922.5858819708825,922.5858819708825,922.5858819708825
922.4627228937148,922.4627228937148,922.4627228937148,922.4627228937148
930.3718408625125,930.3718408625125,930.3718408625125,930.3718408625125
923.6686715965272,923.6686715965272,923.6686715965272,923.6686715965272
927.2049535167218,927.2049535167218,927.2049535167218,927.2049535167218
919.6804114761351,919.6804114761351,919.6804114761351,919.6804114761351
917.1170908576253,917.1170908576253,917.1170908576253,917.1170908576253
916.2041110572815,916.2041110572815,916.2041110572815,916.2041110572815
907.2578439575434,907.2578439575434,907.2578439575434,907.2578439575434
906.6799789959192,906.6799789959192,906.6799789959192,906.6799789959192
918.1180912840367,918.1180912840367,918.1180912840367,918.1180912840367
922.1585172178745,922.1585172178745,922.1585172178745,922.1585172178745
914.7563673802615,914.7563673802615,914.7563673802615,914.7563673802615
909.2655022295716,909.2655022295716,909.2655022295716,909.2655022295716
911.8861225857734,911.8861225857734,911.8861225857734,911.8861225857734
915.5671233097313,915.5671233097313,915.5671233097313,915.5671233097313
919.057663709879,919.057663709879,919.057663709879,919.057663709879
924.0081075646879,924.0081075646879,924.0081075646879,924.0081075646879
918.2592696087361,918.2592696087361,918.2592696087361,918.2592696087361
897.977871781826,897.977871781826,897.977871781826,897.977871781826
894.4049543986321,894.4049543986321,894.4049543986321,894.4049543986321
886.327500656128,886.327500656128,886.327500656128,886.327500656128
893.0352665752173,893.0352665752173,893.0352665752173,893.0352665752173
899.0644682260752,899.0644682260752,899.0644682260752,899.0644682260752
907.132760806799,907.132760806799,907.132760806799,907.132760806799
