Date,Close,Open,High,Low
2013-01-02,816.7094030869008,816.7094030869008,816.7094030869008,816.7094030869008
2013-01-03,828.4167249536515,828.4167249536515,828.4167249536515,828.4167249536515
2013-01-04,830.1966078138352,830.1966078138352,830.1966078138352,830.1966078138352
2013-01-07,829.398829048872,829.398829048872,829.398829048872,829.398829048872
2013-01-08,827.1151970922947,827.1151970922947,827.1151970922947,827.1151970922947
2013-01-09,830.204414317608,830.204414317608,830.204414317608,830.204414317608
2013-01-10,832.206598852873,832.206598852873,832.206598852873,832.206598852873
2013-01-11,834.3572906422615,834.3572906422615,834.3572906422615,834.3572906422615
2013-01-14,833.8168509781361,833.8168509781361,833.8168509781361,833.8168509781361
2013-01-15,833.4365364825726,833.4365364825726,833.4365364825726,833.4365364825726
2013-01-16,835.0868773007394,835.0868773007394,835.0868773007394,835.0868773007394
2013-01-17,838.7526737105846,838.7526737105846,838.7526737105846,838.7526737105846
2013-01-18,839.6995566976071,839.6995566976071,839.6995566976071,839.6995566976071
2013-01-22,842.5472774326802,842.5472774326802,842.5472774326802,842.5472774326802
2013-01-23,845.9912313735485,845.9912313735485,845.9912313735485,845.9912313735485
2013-01-24,846.6202978157997,846.6202978157997,846.6202978157997,846.6202978157997
2013-01-25,849.5146279704571,849.5146279704571,849.5146279704571,849.5146279704571
2013-01-28,849.7042800915242,849.7042800915242,849.7042800915242,849.7042800915242
2013-01-29,850.7336824154854,850.7336824154854,850.7336824154854,850.7336824154854
2013-01-30,850.5895835399629,850.5895835399629,850.5895835399629,850.5895835399629
2013-01-31,849.2535693001747,849.2535693001747,849.2535693001747,849.2535693001747
2013-02-01,852.8513113653661,852.8513113653661,852.8513113653661,852.8513113653661
2013-02-04,849.1524061954022,849.1524061954022,849.1524061954022,849.1524061954022
2013-02-05,851.5299458003045,851.5299458003045,851.5299458003045,851.5299458003045
2013-02-06,853.8160115492344,853.8160115492344,853.8160115492344,853.8160115492344
2013-02-07,851.8095563971997,851.8095563971997,851.8095563971997,851.8095563971997
2013-02-08,857.1955847942829,857.1955847942829,857.1955847942829,857.1955847942829
2013-02-11,857.9096962070465,857.9096962070465,857.9096962070465,857.9096962070465
2013-02-12,859.1274648749829,859.1274648749829,859.1274648749829,859.1274648749829
2013-02-13,859.6679504597188,859.6679504597188,859.6679504597188,859.6679504597188
2013-02-14,859.2683493077756,859.2683493077756,859.2683493077756,859.2683493077756
2013-02-15,859.5262394559384,859.5262394559384,859.5262394559384,859.5262394559384
2013-02-19,862.8116754496098,862.8116754496098,862.8116754496098,862.8116754496098
2013-02-20,857.6725621747971,857.6725621747971,857.6725621747971,857.6725621747971
2013-02-21,850.0182393050194,850.0182393050194,850.0182393050194,850.0182393050194
2013-02-22,854.1338280940056,854.1338280940056,854.1338280940056,854.1338280940056
2013-02-25,846.9369204246998,846.9369204246998,846.9369204246998,846.9369204246998
2013-02-26,844.6955813503266,844.6955813503266,844.6955813503266,844.6955813503266
2013-02-27,850.7324884796143,850.7324884796143,850.7324884796143,850.7324884796143
2013-02-28,858.099715692997,858.099715692997,858.099715692997,858.099715692997
2013-03-01,853.0473464512826,853.0473464512826,853.0473464512826,853.0473464512826
2013-03-04,857.8224011266232,857.8224011266232,857.8224011266232,857.8224011266232
2013-03-05,865.6555847740174,865.6555847740174,865.6555847740174,865.6555847740174
2013-03-06,869.7354932487011,869.7354932487011,869.7354932487011,869.7354932487011
2013-03-07,871.382298179865,871.382298179865,871.382298179865,871.382298179865
2013-03-08,873.0389760422707,873.0389760422707,873.0389760422707,873.0389760422707
2013-03-11,875.1987141919137,875.1987141919137,875.1987141919137,875.1987141919137
2013-03-12,875.2827029883862,875.2827029883862,875.2827029883862,875.2827029883862
2013-03-13,875.4950398910046,875.4950398910046,875.4950398910046,875.4950398910046
2013-03-14,879.539268051386,879.539268051386,879.539268051386,879.539268051386
2013-03-15,879.5315993094445,879.5315993094445,879.5315993094445,879.5315993094445
2013-03-18,874.7274309670926,874.7274309670926,874.7274309670926,874.7274309670926
2013-03-19,872.1584483373166,872.1584483373166,872.1584483373166,872.1584483373166
2013-03-20,877.7311899363996,877.7311899363996,877.7311899363996,877.7311899363996
2013-03-21,873.912431973219,873.912431973219,873.912431973219,873.912431973219
2013-03-22,876.6254216372968,876.6254216372968,876.6254216372968,876.6254216372968
2013-03-25,875.4101786029339,875.4101786029339,875.4101786029339,875.4101786029339
2013-03-26,879.0759290921688,879.0759290921688,879.0759290921688,879.0759290921688
2013-03-27,877.8307917404176,877.8307917404176,877.8307917404176,877.8307917404176
2013-03-28,882.2094137859345,882.2094137859345,882.2094137859345,882.2094137859345
2013-04-01,880.0232253646851,880.0232253646851,880.0232253646851,880.0232253646851
2013-04-02,881.9956533443928,881.9956533443928,881.9956533443928,881.9956533443928
2013-04-03,874.5598666596413,874.5598666596413,874.5598666596413,874.5598666596413
2013-04-04,875.3224243164063,875.3224243164063,875.3224243164063,875.3224243164063
2013-04-05,869.9411257421971,869.9411257421971,869.9411257421971,869.9411257421971
2013-04-08,874.7980568659307,874.7980568659307,874.7980568659307,874.7980568659307
2013-04-09,880.0211130166055,880.0211130166055,880.0211130166055,880.0211130166055
2013-04-10,885.1029173696041,885.1029173696041,885.1029173696041,885.1029173696041
2013-04-11,891.9899068391323,891.9899068391323,891.9899068391323,891.9899068391323
2013-04-12,889.1092151057721,889.1092151057721,889.1092151057721,889.1092151057721
2013-04-15,875.4476498210431,875.4476498210431,875.4476498210431,875.4476498210431
2013-04-16,877.3827902650834,877.3827902650834,877.3827902650834,877.3827902650834
2013-04-17,871.2586798965932,871.2586798965932,871.2586798965932,871.2586798965932
2013-04-18,867.1374428725243,867.1374428725243,867.1374428725243,867.1374428725243
2013-04-19,869.6150434875489,869.6150434875489,869.6150434875489,869.6150434875489
2013-04-22,873.3151885139943,873.3151885139943,873.3151885139943,873.3151885139943
2013-04-23,881.1266517126561,881.1266517126561,881.1266517126561,881.1266517126561
2013-04-24,885.7192638027668,885.7192638027668,885.7192638027668,885.7192638027668
2013-04-25,888.972463527918,888.972463527918,888.972463527918,888.972463527918
2013-04-26,887.1663599991799,887.1663599991799,887.1663599991799,887.1663599991799
2013-04-29,890.99903190732,890.99903190732,890.99903190732,890.99903190732
2013-04-30,892.2051367402078,892.2051367402078,892.2051367402078,892.2051367402078
2013-05-01,888.766188145876,888.766188145876,888.766188145876,888.766188145876
2013-05-02,890.5997521996499,890.5997521996499,890.5997521996499,890.5997521996499
2013-05-03,899.5516537582874,899.5516537582874,899.5516537582874,899.5516537582874
2013-05-06,903.9670122921467,903.9670122921467,903.9670122921467,903.9670122921467
2013-05-07,906.0554357337952,906.0554357337952,906.0554357337952,906.0554357337952
2013-05-08,909.2411321616173,909.2411321616173,909.2411321616173,909.2411321616173
2013-05-09,909.3025739383698,909.3025739383698,909.3025739383698,909.3025739383698
2013-05-10,910.2489977192879,910.2489977192879,910.2489977192879,910.2489977192879
2013-05-13,911.3550415420533,911.3550415420533,911.3550415420533,911.3550415420533
2013-05-14,915.4201176595689,915.4201176595689,915.4201176595689,915.4201176595689
2013-05-15,921.1285087418557,921.1285087418557,921.1285087418557,921.1285087418557
2013-05-16,921.0513621163369,921.0513621163369,921.0513621163369,921.0513621163369
2013-05-17,923.674990272522,923.674990272522,923.674990272522,923.674990272522
2013-05-20,927.982986419201,927.982986419201,927.982986419201,927.982986419201
2013-05-21,928.0640822172165,928.0640822172165,928.0640822172165,928.0640822172165
2013-05-22,921.8266857028008,921.8266857028008,921.8266857028008,921.8266857028008
2013-05-23,915.2419456911088,915.2419456911088,915.2419456911088,915.2419456911088
2013-05-24,915.4664056348802,915.4664056348802,915.4664056348802,915.4664056348802
2013-05-28,923.8673057889939,923.8673057889939,923.8673057889939,923.8673057889939
2013-05-29,916.7980114960671,916.7980114960671,916.7980114960671,916.7980114960671
2013-05-30,920.8248816657067,920.8248816657067,920.8248816657067,920.8248816657067
2013-05-31,913.6815633487702,913.6815633487702,913.6815633487702,913.6815633487702
2013-06-03,909.9157059288026,909.9157059288026,909.9157059288026,909.9157059288026
2013-06-04,909.7100734353066,909.7100734353066,909.7100734353066,909.7100734353066
2013-06-05,901.6274949526787,901.6274949526787,901.6274949526787,901.6274949526787
2013-06-06,899.4315713620186,899.4315713620186,899.4315713620186,899.4315713620186
2013-06-07,911.2414339518548,911.2414339518548,911.2414339518548,911.2414339518548
2013-06-10,916.0080851554872,916.0080851554872,916.0080851554872,916.0080851554872
2013-06-11,908.7456487751008,908.7456487751008,908.7456487751008,908.7456487751008
2013-06-12,903.5631864440442,903.5631864440442,903.5631864440442,903.5631864440442
2013-06-13,904.1362297415734,904.1362297415734,904.1362297415734,904.1362297415734
2013-06-14,909.7077774047852,909.7077774047852,909.7077774047852,909.7077774047852
2013-06-17,912.8601354694367,912.8601354694367,912.8601354694367,912.8601354694367
2013-06-18,917.2315020585061,917.2315020585061,917.2315020585061,917.2315020585061
2013-06-19,912.2525139522553,912.2525139522553,912.2525139522553,912.2525139522553
2013-06-20,892.2536748254299,892.2536748254299,892.2536748254299,892.2536748254299
2013-06-21,888.3407336902619,888.3407336902619,888.3407336902619,888.3407336902619
2013-06-24,880.3438889873029,880.3438889873029,880.3438889873029,880.3438889873029
2013-06-25,887.6347043049336,887.6347043049336,887.6347043049336,887.6347043049336
2013-06-26,893.1765872538091,893.1765872538091,893.1765872538091,893.1765872538091
2013-06-27,901.5120505380631,901.5120505380631,901.5120505380631,901.5120505380631
2013-06-28,899.6981864261628,899.6981864261628,899.6981864261628,899.6981864261628
2013-07-01,904.831559624672,904.831559624672,904.831559624672,904.831559624672
2013-07-02,903.5278734946252,903.5278734946252,903.5278734946252,903.5278734946252
2013-07-03,902.7585655081273,902.7585655081273,902.7585655081273,902.7585655081273
2013-07-05,907.9736314725876,907.9736314725876,907.9736314725876,907.9736314725876
2013-07-08,916.5856745934487,916.5856745934487,916.5856745934487,916.5856745934487
2013-07-09,920.7086106801033,920.7086106801033,920.7086106801033,920.7086106801033
2013-07-10,922.5817123794557,922.5817123794557,922.5817123794557,922.5817123794557
2013-07-11,926.7007911348344,926.7007911348344,926.7007911348344,926.7007911348344
2013-07-12,934.4686297535897,934.4686297535897,934.4686297535897,934.4686297535897
2013-07-15,936.8151729464531,936.8151729464531,936.8151729464531,936.8151729464531
2013-07-16,934.3540119099617,934.3540119099617,934.3540119099617,934.3540119099617
2013-07-17,936.9793850493431,936.9793850493431,936.9793850493431,936.9793850493431
2013-07-18,939.1546443653108,939.1546443653108,939.1546443653108,939.1546443653108
2013-07-19,940.264545519352,940.264545519352,940.264545519352,940.264545519352
2013-07-22,942.9956279039384,942.9956279039384,942.9956279039384,942.9956279039384
2013-07-23,943.2252309560777,943.2252309560777,943.2252309560777,943.2252309560777
2013-07-24,939.5305504822732,939.5305504822732,939.5305504822732,939.5305504822732
2013-07-25,939.2677009081841,939.2677009081841,939.2677009081841,939.2677009081841
2013-07-26,938.2170373415947,938.2170373415947,938.2170373415947,938.2170373415947
2013-07-29,939.270364303589,939.270364303589,939.270364303589,939.270364303589
2013-07-30,939.9010379672051,939.9010379672051,939.9010379672051,939.9010379672051
2013-07-31,941.6153461956978,941.6153461956978,941.6153461956978,941.6153461956978
2013-08-01,945.6382671928407,945.6382671928407,945.6382671928407,945.6382671928407
2013-08-02,949.7661627054215,949.7661627054215,949.7661627054215,949.7661627054215
2013-08-05,950.7211277198792,950.7211277198792,950.7211277198792,950.7211277198792
2013-08-06,945.9647627329828,945.9647627329828,945.9647627329828,945.9647627329828
