Close,Open,High,Low
810.0478470780849,810.0478470780849,810.0478470780849,810.0478470780849
816.3260440548659,816.3260440548659,816.3260440548659,816.3260440548659
818.6515418319702,818.6515418319702,818.6515418319702,818.6515418319702
817.4015460796356,817.4015460796356,817.4015460796356,817.4015460796356
815.3444726387264,815.3444726387264,815.3444726387264,815.3444726387264
817.9290728681087,817.9290728681087,817.9290728681087,817.9290728681087
820.8771255449058,820.8771255449058,820.8771255449058,820.8771255449058
822.0884653273821,822.0884653273821,822.0884653273821,822.0884653273821
821.6262146866322,821.6262146866322,821.6262146866322,821.6262146866322
821.9304433227778,821.9304433227778,821.9304433227778,821.9304433227778
822.7414977362156,822.7414977362156,822.7414977362156,822.7414977362156
826.5406292304993,826.5406292304993,826.5406292304993,826.5406292304993
827.9156117002964,827.9156117002964,827.9156117002964,827.9156117002964
830.9020769677161,830.9020769677161,830.9020769677161,830.9020769677161
833.1222604168654,833.1222604168654,833.1222604168654,833.1222604168654
833.8327624696494,833.8327624696494,833.8327624696494,833.8327624696494
836.9474105290176,836.9474105290176,836.9474105290176,836.9474105290176
836.6986264379026,836.6986264379026,836.6986264379026,836.6986264379026
838.3470523666144,838.3470523666144,838.3470523666144,838.3470523666144
837.2282839426995,837.2282839426995,837.2282839426995,837.2282839426995
835.9497852674724,835.9497852674724,835.9497852674724,835.9497852674724
840.6876947610378,840.6876947610378,840.6876947610378,840.6876947610378
835.7300413703919,835.7300413703919,835.7300413703919,835.7300413703919
839.6132029896975,839.6132029896975,839.6132029896975,839.6132029896975
841.1568105330465,841.1568105330465,841.1568105330465,841.1568105330465
839.6645009036065,839.6645009036065,839.6645009036065,839.6645009036065
844.125830560565,844.125830560565,844.125830560565,844.125830560565
844.355846898198,844.355846898198,844.355846898198,844.355846898198
845.6209413472413,845.6209413472413,845.6209413472413,845.6209413472413
846.2418017764091,846.2418017764091,846.2418017764091,846.2418017764091
846.2174776290658,846.2174776290658,846.2174776290658,846.2174776290658
846.2004318984748,846.2004318984748,846.2004318984748,846.2004318984748
849.9683924824001,849.9683924824001,849.9683924824001,849.9683924824001
843.8640876731873,843.8640876731873,843.8640876731873,843.8640876731873
837.2371787649394,837.2371787649394,837.2371787649394,837.2371787649394
841.8303097579479,841.8303097579479,841.8303097579479,841.8303097579479
833.6175509368182,833.6175509368182,833.6175509368182,833.6175509368182
833.0451964484455,833.0451964484455,833.0451964484455,833.0451964484455
840.1194272069934,840.1194272069934,840.1194272069934,840.1194272069934
844.1822945431471,844.1822945431471,844.1822945431471,844.1822945431471
841.8272744055987,841.8272744055987,841.8272744055987,841.8272744055987
845.68078049469,845.68078049469,845.68078049469,845.68078049469
852.9790165829658,852.9790165829658,852.9790165829658,852.9790165829658
855.6580433635712,855.6580433635712,855.6580433635712,855.6580433635712
857.1336700352431,857.1336700352431,857.1336700352431,857.1336700352431
859.6030049403907,859.6030049403907,859.6030049403907,859.6030049403907
