Close,Open,High,Low
790.8871371566058,790.8871371566058,790.8871371566058,790.8871371566058
796.3537148964406,796.3537148964406,796.3537148964406,796.3537148964406
798.1145866239073,798.1145866239073,798.1145866239073,798.1145866239073
797.2637190412283,797.2637190412283,797.2637190412283,797.2637190412283
795.5966493446828,795.5966493446828,795.5966493446828,795.5966493446828
797.5557006505728,797.5557006505728,797.5557006505728,797.5557006505728
800.0138263347148,800.0138263347148,800.0138263347148,800.0138263347148
801.0429715032578,801.0429715032578,801.0429715032578,801.0429715032578
800.6957611757518,800.6957611757518,800.6957611757518,800.6957611757518
800.8493931699993,800.8493931699993,800.8493931699993,800.8493931699993
801.5729091237783,801.5729091237783,801.5729091237783,801.5729091237783
804.6025351729394,804.6025351729394,804.6025351729394,804.6025351729394
805.7730561248065,805.7730561248065,805.7730561248065,805.7730561248065
808.2274760156871,808.2274760156871,808.2274760156871,808.2274760156871
810.1110935348272,810.1110935348272,810.1110935348272,810.1110935348272
810.6275993767977,810.6275993767977,810.6275993767977,810.6275993767977
813.1602496196032,813.1602496196032,813.1602496196032,813.1602496196032
813.1484480227233,813.1484480227233,813.1484480227233,813.1484480227233
814.3555401487351,814.3555401487351,814.3555401487351,814.3555401487351
813.6435824126006,813.6435824126006,813.6435824126006,813.6435824126006
812.4724461245538,812.4724461245538,812.4724461245538,812.4724461245538
816.2381611906292,816.2381611906292,816.2381611906292,816.2381611906292
812.5539460239412,812.5539460239412,812.5539460239412,812.5539460239412
815.3396693428755,815.3396693428755,815.3396693428755,815.3396693428755
816.7132650102376,816.7132650102376,816.7132650102376,816.7132650102376
815.6867051720619,815.6867051720619,815.6867051720619,815.6867051720619
819.1280737825633,819.1280737825633,819.1280737825633,819.1280737825633
819.4450683484077,819.4450683484077,819.4450683484077,819.4450683484077
820.4192281780242,820.4192281780242,820.4192281780242,820.4192281780242
820.9946777155401,820.9946777155401,820.9946777155401,820.9946777155401
820.9278815956116,820.9278815956116,820.9278815956116,820.9278815956116
821.0239337364435,821.0239337364435,821.0239337364435,821.0239337364435
823.969786816001,823.969786816001,823.969786816001,823.969786816001
819.463018715024,819.463018715024,819.463018715024,819.463018715024
813.7388539030553,813.7388539030553,813.7388539030553,813.7388539030553
817.1879050316811,817.1879050316811,817.1879050316811,817.1879050316811
811.3069259271622,811.3069259271622,811.3069259271622,811.3069259271622
810.0237157973052,810.0237157973052,810.0237157973052,810.0237157973052
815.7159703770875,815.7159703770875,815.7159703770875,815.7159703770875
