Close,Open,High,Low
806.5967708505393,806.5967708505393,806.5967708505393,806.5967708505393
814.1061269452573,814.1061269452573,814.1061269452573,814.1061269452573
816.185784142375,816.185784142375,816.185784142375,816.185784142375
815.3448262274267,815.3448262274267,815.3448262274267,815.3448262274267
813.3004314670563,813.3004314670563,813.3004314670563,813.3004314670563
815.5945746513605,815.5945746513605,815.5945746513605,815.5945746513605
818.5481148411037,818.5481148411037,818.5481148411037,818.5481148411037
819.9279465273619,819.9279465273619,819.9279465273619,819.9279465273619
819.512815024972,819.512815024972,819.512815024972,819.512815024972
819.5349028385879,819.5349028385879,819.5349028385879,819.5349028385879
820.5484258154632,820.5484258154632,820.5484258154632,820.5484258154632
824.0438108400107,824.0438108400107,824.0438108400107,824.0438108400107
825.5329932758808,825.5329932758808,825.5329932758808,825.5329932758808
828.4618740978242,828.4618740978242,828.4618740978242,828.4618740978242
830.8910330609084,830.8910330609084,830.8910330609084,830.8910330609084
831.2868365783692,831.2868365783692,831.2868365783692,831.2868365783692
834.4403702106476,834.4403702106476,834.4403702106476,834.4403702106476
834.5643145302535,834.5643145302535,834.5643145302535,834.5643145302535
835.8523417321445,835.8523417321445,835.8523417321445,835.8523417321445
835.1014938310385,835.1014938310385,835.1014938310385,835.1014938310385
833.715747570157,833.715747570157,833.715747570157,833.715747570157
838.0050999490022,838.0050999490022,838.0050999490022,838.0050999490022
833.7778506036997,833.7778506036997,833.7778506036997,833.7778506036997
836.8478362773658,836.8478362773658,836.8478362773658,836.8478362773658
838.748288292289,838.748288292289,838.748288292289,838.748288292289
837.544635619998,837.544635619998,837.544635619998,837.544635619998
841.6306193914415,841.6306193914415,841.6306193914415,841.6306193914415
842.153035215974,842.153035215974,842.153035215974,842.153035215974
843.2078086771966,843.2078086771966,843.2078086771966,843.2078086771966
843.9014119453432,843.9014119453432,843.9014119453432,843.9014119453432
843.7851363676788,843.7851363676788,843.7851363676788,843.7851363676788
843.9684468524458,843.9684468524458,843.9684468524458,843.9684468524458
847.3396992828848,847.3396992828848,847.3396992828848,847.3396992828848
842.0078572061062,842.0078572061062,842.0078572061062,842.0078572061062
835.2132508206366,835.2132508206366,835.2132508206366,835.2132508206366
839.1893190189601,839.1893190189601,839.1893190189601,839.1893190189601
831.8676404590608,831.8676404590608,831.8676404590608,831.8676404590608
830.5951665679216,830.5951665679216,830.5951665679216,830.5951665679216
837.0584924856427,837.0584924856427,837.0584924856427,837.0584924856427
841.7305472317937,841.7305472317937,841.7305472317937,841.7305472317937
839.4089297462702,839.4089297462702,839.4089297462702,839.4089297462702
843.2024405578375,843.2024405578375,843.2024405578375,843.2024405578375
850.1979725742342,850.1979725742342,850.1979725742342,850.1979725742342
853.326236094594,853.326236094594,853.326236094594,853.326236094594
854.7315399434567,854.7315399434567,854.7315399434567,854.7315399434567
857.1715545388463,857.1715545388463,857.1715545388463,857.1715545388463
859.1058408595323,859.1058408595323,859.1058408595323,859.1058408595323
858.8536264988185,858.8536264988185,858.8536264988185,858.8536264988185
859.2238338680269,859.2238338680269,859.2238338680269,859.2238338680269
863.0136893990041,863.0136893990041,863.0136893990041,863.0136893990041
863.019594789505,863.019594789505,863.019594789505,863.019594789505
858.8163619234563,858.8163619234563,858.8163619234563,858.8163619234563
856.8253360965252,856.8253360965252,856.8253360965252,856.8253360965252
861.2870423024895,861.2870423024895,861.2870423024895,861.2870423024895
857.483672335863,857.483672335863,857.483672335863,857.483672335863
860.1342834427358,860.1342834427358,860.1342834427358,860.1342834427358
859.3166072772743,859.3166072772743,859.3166072772743,859.3166072772743
862.6717966781856,862.6717966781856,862.6717966781856,862.6717966781856
862.2038335134982,862.2038335134982,862.2038335134982,862.2038335134982
865.6732136963607,865.6732136963607,865.6732136963607,865.6732136963607
863.5395171248914,863.5395171248914,863.5395171248914,863.5395171248914
865.0715848188399,865.0715848188399,865.0715848188399,865.0715848188399
858.6162582714558,858.6162582714558,858.6162582714558,858.6162582714558
859.0840653060675,859.0840653060675,859.0840653060675,859.0840653060675
855.3094875621797,855.3094875621797,855.3094875621797,855.3094875621797
859.4951006900073,859.4951006900073,859.4951006900073,859.4951006900073
863.5541428393126,863.5541428393126,863.5541428393126,863.5541428393126
869.4701685537099,869.4701685537099,869.4701685537099,869.4701685537099
874.8052985461951,874.8052985461951,874.8052985461951,874.8052985461951
872.8056442365647,872.8056442365647,872.8056442365647,872.8056442365647
859.2575579643251,859.2575579643251,859.2575579643251,859.2575579643251
862.1783383905888,862.1783383905888,862.1783383905888,862.1783383905888
856.1888718439338,856.1888718439338,856.1888718439338,856.1888718439338
851.6293776980638,851.6293776980638,851.6293776980638,851.6293776980638
854.4707292444707,854.4707292444707,854.4707292444707,854.4707292444707
