Close,Open,High,Low
817.4643976191284,817.4643976191284,817.4643976191284,817.4643976191284
827.0855691144467,827.0855691144467,827.0855691144467,827.0855691144467
829.317581712842,829.317581712842,829.317581712842,829.317581712842
828.6059913415909,828.6059913415909,828.6059913415909,828.6059913415909
826.3772253303526,826.3772253303526,826.3772253303526,826.3772253303526
828.881827264309,828.881827264309,828.881827264309,828.881827264309
831.7976528567076,831.7976528567076,831.7976528567076,831.7976528567076
833.5308987449409,833.5308987449409,833.5308987449409,833.5308987449409
833.0602078959943,833.0602078959943,833.0602078959943,833.0602078959943
832.8308023024798,832.8308023024798,832.8308023024798,832.8308023024798
834.1536143667697,834.1536143667697,834.1536143667697,834.1536143667697
837.5796041648389,837.5796041648389,837.5796041648389,837.5796041648389
839.194792755723,839.194792755723,839.194792755723,839.194792755723
842.1788425990344,842.1788425990344,842.1788425990344,842.1788425990344
845.0572750383617,845.0572750383617,845.0572750383617,845.0572750383617
845.1123154820204,845.1123154820204,845.1123154820204,845.1123154820204
848.6575381450654,848.6575381450654,848.6575381450654,848.6575381450654
848.8562687708139,848.8562687708139,848.8562687708139,848.8562687708139
850.0338844569922,850.0338844569922,850.0338844569922,850.0338844569922
849.2781276426318,849.2781276426318,849.2781276426318,849.2781276426318
847.9822572004796,847.9822572004796,847.9822572004796,847.9822572004796
852.1275290720463,852.1275290720463,852.1275290720463,852.1275290720463
847.7358196525577,847.7358196525577,847.7358196525577,847.7358196525577
850.7340038597586,850.7340038597586,850.7340038597586,850.7340038597586
853.1893283866644,853.1893283866644,853.1893283866644,853.1893283866644
851.6710093234776,851.6710093234776,851.6710093234776,851.6710093234776
856.2833810522558,856.2833810522558,856.2833810522558,856.2833810522558
856.9642183907033,856.9642183907033,856.9642183907033,856.9642183907033
857.94837513721,857.94837513721,857.94837513721,857.94837513721
858.5977338972091,858.5977338972091,858.5977338972091,858.5977338972091
858.4478673930167,858.4478673930167,858.4478673930167,858.4478673930167
858.6392461290361,858.6392461290361,858.6392461290361,858.6392461290361
862.0909606530668,862.0909606530668,862.0909606530668,862.0909606530668
856.1095577656031,856.1095577656031,856.1095577656031,856.1095577656031
849.2591302860976,849.2591302860976,849.2591302860976,849.2591302860976
853.4710375554562,853.4710375554562,853.4710375554562,853.4710375554562
844.477325281024,844.477325281024,844.477325281024,844.477325281024
844.3099905766248,844.3099905766248,844.3099905766248,844.3099905766248
850.3838867576123,850.3838867576123,850.3838867576123,850.3838867576123
856.1807438958883,856.1807438958883,856.1807438958883,856.1807438958883
853.3670273728372,853.3670273728372,853.3670273728372,853.3670273728372
857.6251721048357,857.6251721048357,857.6251721048357,857.6251721048357
864.814296230674,864.814296230674,864.814296230674,864.814296230674
