Date,Close,Open,High,Low
1988-01-04,140.11260484430937,140.11260484430937,140.11260484430937,140.11260484430937
1988-01-05,143.29873751793056,143.29873751793056,143.29873751793056,143.29873751793056
1988-01-06,143.94806212447583,143.94806212447583,143.94806212447583,143.94806212447583
1988-01-07,144.36339252050965,144.36339252050965,144.36339252050965,144.36339252050965
1988-01-08,139.25620555009692,139.25620555009692,139.25620555009692,139.25620555009692
1988-01-11,137.1553060526028,137.1553060526028,137.1553060526028,137.1553060526028
1988-01-12,136.71604671347885,136.71604671347885,136.71604671347885,136.71604671347885
1988-01-13,136.9023093194887,136.9023093194887,136.9023093194887,136.9023093194887
1988-01-14,137.32839374847708,137.32839374847708,137.32839374847708,137.32839374847708
1988-01-15,139.24668419852853,139.24668419852853,139.24668419852853,139.24668419852853
1988-01-18,140.49136951927093,140.49136951927093,140.49136951927093,140.49136951927093
1988-01-19,140.00070636183023,140.00070636183023,140.00070636183023,140.00070636183023
1988-01-20,137.0553526689112,137.0553526689112,137.0553526689112,137.0553526689112
1988-01-21,136.17587396290153,136.17587396290153,136.17587396290153,136.17587396290153
1988-01-22,137.49957286898047,137.49957286898047,137.49957286898047,137.49957286898047
1988-01-25,139.74748002566395,139.74748002566395,139.74748002566395,139.74748002566395
1988-01-26,140.12959116511047,140.12959116511047,140.12959116511047,140.12959116511047
1988-01-27,139.93798167802393,139.93798167802393,139.93798167802393,139.93798167802393
1988-01-28,140.78544510845094,140.78544510845094,140.78544510845094,140.78544510845094
1988-01-29,142.60370037872343,142.60370037872343,142.60370037872343,142.60370037872343
1988-02-01,143.2002564638108,143.2002564638108,143.2002564638108,143.2002564638108
1988-02-02,142.74883246798066,142.74883246798066,142.74883246798066,142.74883246798066
1988-02-03,141.9947299436107,141.9947299436107,141.9947299436107,141.9947299436107
1988-02-04,141.3530138082057,141.3530138082057,141.3530138082057,141.3530138082057
1988-02-05,141.40963822592047,141.40963822592047,141.40963822592047,141.40963822592047
1988-02-08,140.34714292705058,140.34714292705058,140.34714292705058,140.34714292705058
1988-02-09,140.76654303718357,140.76654303718357,140.76654303718357,140.76654303718357
1988-02-10,142.68878552976994,142.68878552976994,142.68878552976994,142.68878552976994
1988-02-11,143.76827432453632,143.76827432453632,143.76827432453632,143.76827432453632
1988-02-12,144.2609135032445,144.2609135032445,144.2609135032445,144.2609135032445
1988-02-16,144.93185523714868,144.93185523714868,144.93185523714868,144.93185523714868
1988-02-17,145.4099289722368,145.4099289722368,145.4099289722368,145.4099289722368
1988-02-18,144.9255024076998,144.9255024076998,144.9255024076998,144.9255024076998
1988-02-19,145.732341883108,145.732341883108,145.732341883108,145.732341883108
1988-02-22,147.49525851275772,147.49525851275772,147.49525851275772,147.49525851275772
1988-02-23,148.16610697042196,148.16610697042196,148.16610697042196,148.16610697042196
1988-02-24,148.33188898418098,148.33188898418098,148.33188898418098,148.33188898418098
1988-02-25,147.78549973096696,147.78549973096696,147.78549973096696,147.78549973096696
1988-02-26,147.4511201960221,147.4511201960221,147.4511201960221,147.4511201960221
