Date,Close,Open,High,Low
1988-01-04,169.26965104721486,169.26965104721486,169.26965104721486,169.26965104721486
1988-01-05,171.38789705529808,171.38789705529808,171.38789705529808,171.38789705529808
1988-01-06,171.7036414325237,171.7036414325237,171.7036414325237,171.7036414325237
1988-01-07,172.06109320417045,172.06109320417045,172.06109320417045,172.06109320417045
1988-01-08,168.2901500765979,168.2901500765979,168.2901500765979,168.2901500765979
1988-01-11,166.95774921484292,166.95774921484292,166.95774921484292,166.95774921484292
1988-01-12,166.55103610835968,166.55103610835968,166.55103610835968,166.55103610835968
1988-01-13,166.7652040953189,166.7652040953189,166.7652040953189,166.7652040953189
1988-01-14,166.98042251624167,166.98042251624167,166.98042251624167,166.98042251624167
1988-01-15,168.58009855091572,168.58009855091572,168.58009855091572,168.58009855091572
1988-01-18,169.22700515031815,169.22700515031815,169.22700515031815,169.22700515031815
1988-01-19,168.870397169888,168.870397169888,168.870397169888,168.870397169888
1988-01-20,166.74835123129188,166.74835123129188,166.74835123129188,166.74835123129188
1988-01-21,166.18132353372872,166.18132353372872,166.18132353372872,166.18132353372872
1988-01-22,167.18473192214964,167.18473192214964,167.18473192214964,167.18473192214964
1988-01-25,168.88129470475016,168.88129470475016,168.88129470475016,168.88129470475016
1988-01-26,168.92721244513987,168.92721244513987,168.92721244513987,168.92721244513987
1988-01-27,168.87468500688672,168.87468500688672,168.87468500688672,168.87468500688672
1988-01-28,169.5487019866705,169.5487019866705,169.5487019866705,169.5487019866705
1988-01-29,170.8391457606852,170.8391457606852,170.8391457606852,170.8391457606852
1988-02-01,171.14967527858911,171.14967527858911,171.14967527858911,171.14967527858911
1988-02-02,170.8448657467216,170.8448657467216,170.8448657467216,170.8448657467216
1988-02-03,170.30287339195607,170.30287339195607,170.30287339195607,170.30287339195607
1988-02-04,169.82960410073397,169.82960410073397,169.82960410073397,169.82960410073397
1988-02-05,169.8771089722216,169.8771089722216,169.8771089722216,169.8771089722216
1988-02-08,169.0909194213152,169.0909194213152,169.0909194213152,169.0909194213152
1988-02-09,169.47414413556456,169.47414413556456,169.47414413556456,169.47414413556456
1988-02-10,170.9529083329439,170.9529083329439,170.9529083329439,170.9529083329439
1988-02-11,171.55891688868402,171.55891688868402,171.55891688868402,171.55891688868402
1988-02-12,171.96163490206,171.96163490206,171.96163490206,171.96163490206
1988-02-16,172.44020228371022,172.44020228371022,172.44020228371022,172.44020228371022
1988-02-17,172.7444435480237,172.7444435480237,172.7444435480237,172.7444435480237
1988-02-18,172.3613393753767,172.3613393753767,172.3613393753767,172.3613393753767
1988-02-19,173.05638512469827,173.05638512469827,173.05638512469827,173.05638512469827
1988-02-22,174.33705067873,174.33705067873,174.33705067873,174.33705067873
1988-02-23,174.6865840151161,174.6865840151161,174.6865840151161,174.6865840151161
1988-02-24,174.810753345713,174.810753345713,174.810753345713,174.810753345713
1988-02-25,174.4675369632989,174.4675369632989,174.4675369632989,174.4675369632989
1988-02-26,174.18219490021465,174.18219490021465,174.18219490021465,174.18219490021465
1988-02-29,175.44863080509006,175.44863080509006,175.44863080509006,175.44863080509006
1988-03-01,175.8949619182199,175.8949619182199,175.8949619182199,175.8949619182199
1988-03-02,176.32555661216378,176.32555661216378,176.32555661216378,176.32555661216378
1988-03-03,176.4460264635831,176.4460264635831,176.4460264635831,176.4460264635831
1988-03-04,176.16206488884984,176.16206488884984,176.16206488884984,176.16206488884984
1988-03-07,176.2985782535374,176.2985782535374,176.2985782535374,176.2985782535374
1988-03-08,176.96613477744162,176.96613477744162,176.96613477744162,176.96613477744162
1988-03-09,177.3027271118015,177.3027271118015,177.3027271118015,177.3027271118015
1988-03-10,175.91780455186964,175.91780455186964,175.91780455186964,175.91780455186964
1988-03-11,175.2451221398264,175.2451221398264,175.2451221398264,175.2451221398264
1988-03-14,175.89206317968666,175.89206317968666,175.89206317968666,175.89206317968666
1988-03-15,175.95091044194996,175.95091044194996,175.95091044194996,175.95091044194996
1988-03-16,176.5042193571478,176.5042193571478,176.5042193571478,176.5042193571478
1988-03-17,177.57208306238056,177.57208306238056,177.57208306238056,177.57208306238056
1988-03-18,177.84650750033558,177.84650750033558,177.84650750033558,177.84650750033558
1988-03-21,177.11048334628342,177.11048334628342,177.11048334628342,177.11048334628342
1988-03-22,177.07203918524087,177.07203918524087,177.07203918524087,177.07203918524087
1988-03-23,177.1754753602296,177.1754753602296,177.1754753602296,177.1754753602296
1988-03-24,175.74583473585545,175.74583473585545,175.74583473585545,175.74583473585545
1988-03-25,174.0713970773667,174.0713970773667,174.0713970773667,174.0713970773667
1988-03-28,173.18653848484158,173.18653848484158,173.18653848484158,173.18653848484158
1988-03-29,173.79140763543546,173.79140763543546,173.79140763543546,173.79140763543546
1988-03-30,173.64321034543215,173.64321034543215,173.64321034543215,173.64321034543215
1988-03-31,173.38410904116927,173.38410904116927,173.38410904116927,173.38410904116927
1988-04-04,172.93232485555112,172.93232485555112,172.93232485555112,172.93232485555112
1988-04-05,173.14185773089528,173.14185773089528,173.14185773089528,173.14185773089528
1988-04-06,174.85614586912095,174.85614586912095,174.85614586912095,174.85614586912095
1988-04-07,176.01109801203012,176.01109801203012,176.01109801203012,176.01109801203012
1988-04-08,176.88593156129122,176.88593156129122,176.88593156129122,176.88593156129122
1988-04-11,177.42917812272907,177.42917812272907,177.42917812272907,177.42917812272907
1988-04-12,177.87673187211155,177.87673187211155,177.87673187211155,177.87673187211155
1988-04-13,177.84733981139956,177.84733981139956,177.84733981139956,177.84733981139956
1988-04-14,175.04329531691968,175.04329531691968,175.04329531691968,175.04329531691968
1988-04-15,173.4374171297997,173.4374171297997,173.4374171297997,173.4374171297997
1988-04-18,173.53521654985843,173.53521654985843,173.53521654985843,173.53521654985843
1988-04-19,173.6472341389209,173.6472341389209,173.6472341389209,173.6472341389209
1988-04-20,172.819538096264,172.819538096264,172.819538096264,172.819538096264
1988-04-21,172.7503299962729,172.7503299962729,172.7503299962729,172.7503299962729
1988-04-22,173.40316609449684,173.40316609449684,173.40316609449684,173.40316609449684
1988-04-25,174.33752136498688,174.33752136498688,174.33752136498688,174.33752136498688
1988-04-26,174.98274325199424,174.98274325199424,174.98274325199424,174.98274325199424
1988-04-27,175.19580627426504,175.19580627426504,175.19580627426504,175.19580627426504
1988-04-28,174.87763958483933,174.87763958483933,174.87763958483933,174.87763958483933
1988-04-29,174.44065331593154,174.44065331593154,174.44065331593154,174.44065331593154
1988-05-02,174.41044042430818,174.41044042430818,174.41044042430818,174.41044042430818
1988-05-03,174.94278084076942,174.94278084076942,174.94278084076942,174.94278084076942
1988-05-04,174.52446704007684,174.52446704007684,174.52446704007684,174.52446704007684
1988-05-05,173.81693375475703,173.81693375475703,173.81693375475703,173.81693375475703
1988-05-06,173.49034350335597,173.49034350335597,173.49034350335597,173.49034350335597
1988-05-09,172.89386347427964,172.89386347427964,172.89386347427964,172.89386347427964
1988-05-10,172.97063986487686,172.97063986487686,172.97063986487686,172.97063986487686
1988-05-11,171.82479435302315,171.82479435302315,171.82479435302315,171.82479435302315
1988-05-12,171.69998213388024,171.69998213388024,171.69998213388024,171.69998213388024
1988-05-13,172.38052558042108,172.38052558042108,172.38052558042108,172.38052558042108
1988-05-16,173.08410108312964,173.08410108312964,173.08410108312964,173.08410108312964
1988-05-17,172.77529932819306,172.77529932819306,172.77529932819306,172.77529932819306
1988-05-18,171.2453422603011,171.2453422603011,171.2453422603011,171.2453422603011
1988-05-19,170.75110160030422,170.75110160030422,170.75110160030422,170.75110160030422
1988-05-20,171.24340211451053,171.24340211451053,171.24340211451053,171.24340211451053
1988-05-23,170.62846487008034,170.62846487008034,170.62846487008034,170.62846487008034
1988-05-24,171.10150168821215,171.10150168821215,171.10150168821215,171.10150168821215
1988-05-25,171.65733049690724,171.65733049690724,171.65733049690724,171.65733049690724
1988-05-26,171.8433233193308,171.8433233193308,171.8433233193308,171.8433233193308
1988-05-27,171.6535076060891,171.6535076060891,171.6535076060891,171.6535076060891
1988-05-31,173.43800261758267,173.43800261758267,173.43800261758267,173.43800261758267
1988-06-01,175.62460145428776,175.62460145428776,175.62460145428776,175.62460145428776
1988-06-02,175.78256548412145,175.78256548412145,175.78256548412145,175.78256548412145
1988-06-03,176.02548264324665,176.02548264324665,176.02548264324665,176.02548264324665
1988-06-06,176.2693354348093,176.2693354348093,176.2693354348093,176.2693354348093
1988-06-07,176.08521100722254,176.08521100722254,176.08521100722254,176.08521100722254
1988-06-08,177.35263707526028,177.35263707526028,177.35263707526028,177.35263707526028
